name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rf0024,0.01,0.362553,0.02,0.01,0.37,0.05,13.35,0.09,12.91,17.7,0.03,0.84689776,0.02,0.33,0.09,0.12,6.393436,0.06,0.31,13.83,6.63,15.83,14.41,15.39,0.559351,1.7128299999999999,-0.07,13.32,15.17,0.89,0.21,13.06,0.5,0.02,2.72812,3.5242199999999997,1.57464,1.37785,9.27,-99.0,5501.7,-99.0,0.02,-19.15,2.5089200000000003,15.04,0.22,0.03,0.03,5501.7,0.02,0.13,0.02,13.59,16.88,1,1237678434327986256,0.0184115,15.5678,439268396190689280,0.9112,0.4772,1.1693,0.37487,1,0,13.825,16.2408,588015510345875606,0.9004489999999999,109997791530450944,0.919,439268396190689280,0.02,1237678434327986256,0.0,9.43,0.0,0.52000856,8.280619999999999,9.42711,0.64850087,9.15,-99.0,-99.0,notineco,-99.0,5.0,L,1909770000.0,0.1506,0.0,0.0,0.0,0.00925672,9.01575,0.0084,3.57021,0,0,0.0,ALFALFA,145784000.0,0.0,177.696,-0.136252,1.0,0.0,-19.1516,0.0,0.0,11.2199,1,11.2509,1.0,0.0,1.0,9.6545,20.0,9.2735,0.0,0.0,0.0,0.370295,0.370268,9.27,0,?,0,1,0,1,100,1.4480000000000002,1.27134,2.32905,2.18657,-19.3691,3.0676200000000002,0.251186,1.13224,0.390287,17.9767,0.1885,0.0212,0,9.655,rf0024,0.0,,0.0,,5.088250214676399,3.0899505773229548,17.047641938380306,2.9208491776508687,21.921738958255858,2.9094790451372186,3.9610049390928928,2.0183699163983015,43.46428786660604,3.603695471886302,3.467439054687598,1.6358073404342781,15.068007182703905,1.8887415144288349,5.707745787202448,1.4366465778149333,6.315181080368683,1.1899194549179157,14.192703694494728,0.658591135314852,124.3078632984933,4.783369368296546,42.756292097073,1.9681320113233391,33.15360409623328,1.7646048577103552,23.450609305493582,1.382915414104805,1.9801344032989285,1.087875341061084,0.0,1.05575,14.48591,1.805939,0.0,0.0,883000000000000.0,63000000000.0,0.0,0.0,20.38172,8.449653,26.646859999999997,4.316619,31.95794,3.754536,2.5979970000000003,7.361892999999999,0.1697641,56.30815,2.738571,8.898102,71.33792,4.814685,9.839807,1.6302510000000001,28.113740000000004,4.6578599999999994,16.98718,5.457324,10.15501,2.944352,19.18159,0.9288545,163.5301,3.8629019999999996,56.41644,2.731925,44.59834,3.416893,29.33131,2.2370349999999997
rf0029,0.02,0.24493800000000002,0.03,0.01,0.56,0.06,13.75,0.11,13.61,17.69,0.04,0.5288937,0.03,0.1,0.17,0.15,7.717457899999999,0.08,0.09,14.31,6.81,15.98,14.96,15.65,0.386829,1.45207,-0.05,13.7,15.47,0.72,0.26,14.1,0.08,0.03,2.39204,3.1453,1.3268,1.1849100000000001,9.07,-99.0,5886.3,-99.0,0.02,-19.05,2.20533,15.35,0.27,0.03,0.03,5880.0,0.02,0.11,0.02,14.2,16.93,1,1237663716017700998,0.0811012,38.1562,440375877298055168,0.6874,0.14542,0.33999,0.019702,1,0,7.9235,40.7452,588015509809594452,0.76199,110279120163700736,0.6599,440375877298055168,0.782,1237663716017700998,0.0,9.25,71.9633,0.4882484,8.05348,9.25423,0.55550768,8.93,-99.0,-99.0,notineco,-99.0,4.0,L,1815090000.0,0.18301199999999998,0.0,256527000.0,0.0,0.0294328,6.5752,0.047,3.23555,1,0,1282630000.0,ALFALFA,183174000.0,239145000.0,170.352,-0.014987799999999999,2.0,0.101387,-19.8853,0.0,33.3812,11.3419,0,11.4349,1.0,0.08165739999999999,3.0,9.8945,25.0,9.5705,0.0,57.2433,11.459000000000001,1.0267700000000002,1.0267600000000001,9.07,1,0,0,1,0,0,1000000,1.27325,1.1467,2.14068,1.98212,-19.2033,2.84955,0.17717,1.0446,0.27927199999999996,18.0094,0.2305,0.0301,0,9.465,rf0029,0.0,,0.0,,27.5477535752285,6.806320923798396,33.49434288248137,4.937531572620111,80.99715733279866,7.128203565237131,0.5550083276835381,3.7367622194795516,149.71572393663772,9.193860665259736,95.88342479561875,6.4687325754203275,233.9842718274471,13.049723715931721,17.1309808498477,2.7031968423919155,16.17431238217954,2.1063246247273635,25.634868728334403,1.0501161955988056,428.1869704587839,12.826578229430234,77.17573827622907,3.143299524165868,86.74556581789722,3.4102617127799313,64.25259084936582,2.9784985648907716,12.597653082480493,2.2417651090391075,0.0,1.052848,178.1051,4.159634,0.0,0.0,292.6469,29.894440000000003,159.5121,20.05003,46.39226,13.19956,37.09766,8.056078999999999,68.1545,5.332249,0.0,0.0,0.0,0.0,6.271859,5.027596,145.2946,5.729315,80.03865,2.605626,228.6819,7.4446460000000005,17.84682,4.0128699999999995,17.32293,3.697251,28.68856,1.417614,463.6943,7.451208,84.37813,4.169454,95.25578,4.272433,74.33244,4.800226
rf0030,0.02,0.397511,0.03,0.01,0.19,0.06,13.08,0.11,12.69,18.01,0.04,0.43559649,0.02,0.38,0.14,0.15,7.752697,0.08,0.21,14.35,4.49,16.01,14.56,15.55,0.609657,1.7711299999999999,0.05,13.53,15.28,0.68,0.26,16.08,0.14,0.02,2.8092200000000003,3.60534,1.64775,1.4356,9.39,-99.0,5886.3,-99.0,0.04,-19.15,2.56724,15.1,0.27,0.03,0.03,5892.6,0.03,0.05,0.03,13.42,17.05,1,1237663716017701038,0.166939,8.2497,440387147292239872,0.6714,0.1626,0.34141,0.14573,1,0,8.6022,8.6022,588015509809659972,0.6825720000000001,110279120335667200,0.6351,440387147292239872,0.5587,1237663716017701038,0.0,9.53,70.6421,0.50307256,9.201889999999999,9.39884,0.59124636,9.21,-99.0,-99.0,notineco,-99.0,0.5,E,1789430000.0,0.13206700000000002,0.0,0.0,0.0,0.00912326,5.83314,0.0157,3.69852,0,0,0.0,ALFALFA,150512000.0,0.0,199.88299999999998,0.20913,2.0,0.101387,-19.8853,0.0,33.3812,11.3419,1,11.4349,1.0,0.08165739999999999,3.0,9.8945,25.0,9.5705,0.0,57.2433,11.459000000000001,0.24261999999999997,0.242577,9.39,1,?,0,1,0,0,1000000,1.50757,1.3306200000000001,2.4010599999999998,2.24947,-19.3929,3.14295,0.282007,1.17549,0.437138,18.3306,0.2285,0.0636,0,9.685,rf0030,0.0,,0.0,,21.40547053108864,6.187634820656643,53.7031033372066,5.8831089171220805,80.04608480391498,6.629175457999986,-0.5888734188987453,-4.010289077636784,195.61719836264396,10.589610927455126,34.048605839014094,4.028039558732289,102.51958710687106,6.396867960674954,20.728958909188062,3.161862060431504,18.24768810254111,2.7044905324902127,58.73227908551735,1.9027004155626546,559.4651873171617,14.965886418779345,176.97645544382104,5.692211055151412,141.24042576645658,4.916092446096158,99.14058902046241,4.130901652948414,12.514952659909826,2.879505957666015,0.0,1.071731,90.80979,4.287385,0.0,0.0,1678.682,0.0,265.0684,72.24524,19.25165,7.950034,77.40768,9.364802000000001,108.8278,8.984785,0.0,0.0,23.39457,0.0,0.0,0.0,232.646,8.763064,42.95627,2.796431,122.7322,7.989802,23.54962,6.455575,20.16453,5.571515,70.8512,2.336044,657.6622,10.42791,208.3859,6.870717,166.3701,6.5974330000000005,117.221,6.102629
rf0031,0.01,0.680609,0.02,0.01,0.01,0.04,-99.0,0.07,11.2,18.27,0.03,-0.40728233,0.02,-99.0,0.02,0.1,7.8004755999999995,0.05,0.05,12.1,7.48,14.89,12.68,14.13,1.01757,2.54219,-0.08,11.43,13.76,0.53,0.17,21.84,0.03,0.02,4.0124,4.99822,2.48778,2.15082,10.23,-99.0,5975.04,-99.0,0.02,-20.57,3.5280099999999996,13.48,0.18,0.02,0.03,5954.2,0.04,0.07,0.02,11.48,16.32,1,1237663783663960074,0.38767199999999996,39.9387,440244210780628992,0.521,0.89825,0.9572700000000001,0.23606999999999997,1,0,5.1975,35.0465,588015508735918114,0.549329,110279118154629120,0.5056,440244210780628992,0.5329,1237663783663960074,0.0,10.39,138.86700000000002,0.6932233,9.49346,9.67706,3.1636464,10.05,-99.0,-99.0,notineco,-99.0,-1.0,L,3395690000.0,0.08979730000000001,0.0,0.0,341.286,0.0211685,14.1053,0.0064,5.54269,0,0,0.0,GBT,261612000.0,0.0,289.60200000000003,-0.12004200000000001,2.0,0.12189100000000001,-20.6505,0.0,36.9554,11.7859,1,11.7169,1.0,0.119226,2.0,10.4015,24.0,10.3055,0.0,61.8247,11.6058,0.058348300000000006,0.0706967,10.29,1,0,0,1,0,0,1000000,2.23287,1.9989,3.43661,3.17188,-20.8061,4.37563,0.519482,1.72322,0.7951550000000001,19.2005,0.1517,3.1112,0,10.335,rf0031,0.0,,970595693.7187357,5877427581.804152,191.24416250542038,129.92559375110727,3351.417480257428,188.22969831235997,5236.285894113663,256.3524083071496,156.5335378827872,79.93220359031865,10339.525841798706,425.4687141401665,936.9633241426511,72.14311950968353,2996.631318793552,137.33654935175576,887.134391211738,48.79378743773386,568.8980243055546,42.19976350941948,3845.8600287799163,109.1887930383439,29571.043907544306,827.4438888252157,11506.681943682559,324.91044629674315,5136.424218313,153.33798302877557,3953.470087342838,121.87425195383065,343.6570557431648,38.84415723489684,0.0,1.3573110000000002,454.57300000000004,12.766119999999999,0.0,0.0,25821.72,2452.187,4738.767,278.3986,493.5628,289.0598,1376.1889999999999,68.0659,1913.671,75.0074,240.024,126.7781,83.08842,79.72375,0.0,0.0,4238.937,84.00846999999999,452.6848,17.45873,1293.385,49.882090000000005,509.3202,41.81926,280.9546,35.81948,2166.226,30.293029999999998,16475.3,190.7189,6371.254,89.09714,2893.297,60.390519999999995,2252.967,54.75894
rf0033,0.01,0.275976,0.02,0.01,0.51,0.04,15.2,0.08,-99.0,18.67,0.03,-0.99101351,0.03,0.37,0.5,0.1,7.958349,0.05,-99.0,14.93,9.24,16.99,15.96,16.65,0.43695100000000003,1.53791,-0.09,14.29,16.48,0.35,0.18,20.87,0.26,0.02,2.48674,3.26068,1.38578,1.22481,8.73,-99.0,5999.4,-99.0,0.02,-18.07,2.31186,16.3,0.19,0.02,0.03,5999.4,0.04,0.12,0.02,14.94,17.93,1,1237657189834948761,0.986627,21.4443,441432508156897280,0.3511,1.1137,1.6739,0.90507,1,0,21.5502,71.456,587731185133682860,0.369309,110560641328087040,0.1346,441432508156897280,0.3484,1237657189834948761,0.0,8.91,58.1451,0.2207623,7.51767,9.67573,0.23696097,8.57,-99.0,-99.0,notineco,-99.0,7.0,L,3385310000.0,0.07894580000000001,0.0,0.0,248.205,0.019691800000000002,5.51695,0.0215,6.11685,0,0,0.0,GBT,272386000.0,0.0,206.262,-0.243808,1.0,0.0,-18.0661,0.0,0.0,11.0049,1,11.0269,1.0,0.0,1.0,9.7195,28.0,8.7415,0.0,0.0,0.0,0.8935540000000001,0.8935930000000001,8.73,0,1,0,0,0,0,0,1.29833,1.14081,2.14718,2.01361,-18.2926,2.86246,0.184175,1.03303,0.291952,18.8556,0.1615,0.0426,0,9.715,rf0033,0.0,,0.0,,-0.3046778252990248,-4.1523274195564985,13.655821184323878,3.7613770098391477,16.202352666388556,3.6128835964747377,-0.9776449266881871,-2.409759339551555,28.95919937853345,4.285073748188065,14.119359083634059,2.6027341922437155,49.58862359825779,6.472026521917127,3.1561699894768003,1.7707836723973907,3.8718030795072944,1.3667974335825295,3.320253972190597,0.43827114000969103,82.82331022260567,5.709744166583588,10.010220336851184,1.3171746166930245,18.730949764917543,1.7801556902307003,12.134361826057793,3.7526138311017876,-0.9004975348233237,-4.244133746204959,0.0,1.15905,45.795759999999994,2.270282,0.0,0.0,1.79e+19,368000000000000.0,0.0,0.0,7.558105,8.977694999999999,13.59844,5.127908000000001,14.33896,5.181277,1.117242,14.055129999999998,6.451401000000001,5.870436,0.0,0.0,29.189120000000003,4.760544,14.20265,2.18411,40.579,6.240315,2.063318,7.944603,2.8481549999999998,3.824961,2.753615,0.8734620999999999,71.8661,5.838573,8.098868,2.5690060000000003,17.65559,2.984929,10.2193,3.4902910000000005
rf0040,0.02,0.49892,0.02,0.01,0.09,0.05,13.13,0.1,12.62,18.54,0.04,-0.045310598,0.02,0.41,0.07,0.13,10.112196,0.07,0.33,13.92,6.88,16.14,14.35,15.57,0.766146,2.0452,-0.02,13.35,15.29,0.48,0.24,13.53,0.17,0.03,3.2082200000000003,4.09186,1.92917,1.6619400000000002,9.49,-99.0,5984.3,-99.0,0.02,-19.16,2.92884,15.06,0.25,0.03,0.03,5984.3,0.02,0.03,0.02,13.34,17.34,1,1237657190909608125,0.140425,15.9185,441373134528997376,0.496,0.34167,0.37389,0.31387,1,0,19.1649,19.1649,587731186208342216,0.5049399999999999,110560640422117376,0.4386,441373134528997376,0.3847,1237657190909608125,0.0,9.63,93.9553,0.56311367,8.391119999999999,8.72418,0.73653977,9.31,-99.0,-99.0,notineco,-99.0,5.0,L,378492000.0,0.10741300000000001,0.0,0.0,222.375,0.0195495,6.654560000000001,0.0079,4.85056,0,0,0.0,AO,30889100.0,0.0,209.787,0.129236,1.0,0.0,-19.1577,0.0,0.0,11.3089,1,11.2539,1.0,0.0,1.0,9.5585,32.0,9.4965,0.0,0.0,0.0,0.23966300000000001,0.23753400000000002,9.49,1,0,0,1,0,0,1000000,1.5808,1.3652600000000001,2.48374,2.36617,-19.562,3.26911,0.294662,1.1976,0.462326,18.9922,0.2113,0.0601,0,9.555,rf0040,0.0,,0.0,,20.38844752770795,16.886081079460112,110.58186326374106,12.553282670338195,168.05401760300785,13.257771919795859,-3.4415594563585112,-7.869812476870473,315.3740482924119,16.212035832049757,23.702099610687338,5.146292154062666,94.64276331933843,6.888577680717127,25.712174607338955,3.83095219642771,17.470562412198877,2.8816182565774913,106.83312922422057,2.8908610613726684,901.9697781162981,22.24668687328389,320.6861100375975,8.597968802226246,174.1460396664844,5.484031496971736,122.56959262690071,4.63119631125784,7.529720816869051,3.923610310980096,0.0,1.142762,47.78145,3.202004,0.0,0.0,1324.3310000000001,427081.9,237.6335,4085.0209999999997,17.67671,10.951039999999999,90.11551999999999,14.01864,115.2248,11.13976,0.0,0.0,5.019405,9.613703,6.042504,8.8453,258.1235,13.320089999999999,28.0515,2.7389759999999996,80.14715,7.8256440000000005,35.23298,7.664917,15.56425,4.568178,112.4098,3.629202,928.6554,24.10437,330.6171,10.67412,181.8852,7.555035,132.0136,6.3666279999999995
rf0042,0.01,0.255407,0.02,0.01,0.38,0.05,14.88,0.08,-99.0,18.37,0.03,-0.29351457,0.05,0.22,-99.0,0.12,10.146464,0.06,-99.0,15.26,9.25,16.64,-99.0,16.26,0.39520500000000003,1.4305700000000001,0.03,14.76,16.1,0.84,0.2,20.74,0.69,0.03,2.39493,3.11659,1.35956,1.21977,8.83,-99.0,5933.2,-99.0,0.03,-18.43,2.15223,15.98,0.21,0.03,0.03,5900.3,0.03,0.24,0.02,14.58,17.53,1,1237663783664943359,0.443779,21.131999999999998,442563081004935168,0.7069,0.057223,0.35718,0.033101,1,0,20.0574,20.0574,588015508736966818,0.814763,110842120671068160,0.8497,442563081004935168,0.5889,1237663783664943359,0.0,8.99,59.5953,0.19930526,7.624569999999999,9.244530000000001,0.24590673,8.73,-99.0,-99.0,notineco,-99.0,8.5,L,2501570000.0,0.034645999999999996,0.0,247501000.0,237.081,0.0131975,1.81558,0.0199,11.6873,1,0,1254310000.0,AO,72979900.0,122481000.0,98.2109,0.0057536,2.0,0.13638699999999998,-21.2583,0.0,109.42,11.7229,0,11.9869,1.0,0.0452102,3.0,10.3585,33.0,10.2305,0.0,74.4778,11.9757,0.528983,0.5290229999999999,8.83,1,0,0,1,0,0,1000000,1.3544200000000002,1.27941,2.28576,2.05844,-18.463,2.98978,0.22513000000000002,1.15647,0.348072,18.6377,0.1809,0.0706,0,9.375,rf0042,0.0,,0.0,,16.687090470261456,5.406412836298532,21.737295130525467,3.8777899192117276,37.379107191477544,4.4946165667166795,2.7938945522446073,2.6805525661364253,74.42907191764982,5.827905987936327,54.53476024949026,4.447686855769724,167.98003494655083,11.450080909208852,8.290495765268862,2.0358407017238123,3.9200232317253536,1.2866970545901282,7.38454560957918,0.5034268373244404,212.86714568447852,7.993495631926359,22.251472827062948,1.511874596680159,26.044160846630454,1.6928288553914583,19.762223516864314,1.6357983437973662,3.6020089002863815,2.236524788246652,0.0,1.136655,146.5297,3.1836279999999997,0.0,0.0,0.0,0.0,0.0,0.0,16.116239999999998,6.440824,26.99565,6.595225,39.44605,5.723825,0.0,0.0,0.0,0.0,1.308278,7.910425,75.88462,3.9869120000000002,59.186280000000004,1.772646,169.1037,5.064704,10.6957,13.56584,4.483366,2.2886900000000003,8.454009,3.5670029999999997,227.7632,3.62713,24.864729999999998,10.49119,29.25255,2.395481,23.3247,12.44408
rf0043,0.01,0.432533,0.02,0.01,0.06,0.05,11.19,0.08,11.08,16.22,0.03,-0.33044733,0.04,0.07,-99.0,0.11,10.157936999999999,0.06,0.08,11.99,14.03,14.05,-99.0,13.55,0.668373,1.9072900000000002,-0.09,11.35,13.3,0.81,0.2,26.86,0.14,0.02,3.02983,3.88985,1.79092,1.55508,10.21,-99.0,5933.2,-99.0,0.02,-21.16,2.7673099999999997,13.13,0.21,0.03,0.03,5966.1,0.01,0.1,0.02,11.37,15.24,1,1237663783664943262,0.772744,73.2999,441360215267371008,0.7886,0.08922100000000001,0.3033,0.057861,1,0,64.1531,64.1531,588015508736966677,0.789053,110560640224985088,0.4348,441360215267371008,0.9806,1237663783664943262,0.0,10.35,108.781,3.1379354,8.46457,9.6766,4.1393383,10.03,-99.0,-99.0,notineco,-99.0,6.0,L,4181410000.0,0.0349329,0.0,678423000.0,229.817,0.0233427,3.23359,0.0116,13.1215,1,0,3392120000.0,AO,78408500.0,104345000.0,206.85299999999998,0.166107,2.0,0.13638699999999998,-21.2583,0.0,109.42,11.7229,1,11.9869,1.0,0.0452102,3.0,10.3585,33.0,10.2305,0.0,74.4778,11.9757,0.329828,0.328909,10.21,1,0,0,1,0,0,1000000,1.52852,1.35976,2.46163,2.30634,-21.4891,3.23946,0.273214,1.20633,0.426647,16.6747,0.177,0.0204,0,10.305,rf0043,0.0,,0.0,,1.3929170305747465,16.14012531097958,54.03881456914597,12.331672496497058,124.79987650949451,18.189470957602545,19.355332892212676,10.286133586387763,230.93192277228812,26.700692159962298,14.587171412141728,7.365329786475863,60.33041596819225,9.74261399753751,17.90136098250559,5.7777207819808485,14.744307698507411,4.86877293872583,89.18855781839792,7.065969363849388,660.4652991287439,50.56716220359958,268.04397050603444,21.120490957832807,91.73654142491259,8.50707888425213,69.56124576047361,7.380135516739004,-0.19110344201493,-5.908064763276839,0.0,1.0955489999999999,24.61449,3.477898,0.0,0.0,31.5926,26.143929999999997,9.02e+21,4.53e+17,18.3816,20.42129,63.01184,18.300420000000003,100.7736,14.72657,8.591099,27.138379999999998,15.816310000000001,92.67378000000001,0.0,0.0,189.8068,13.59005,16.61536,4.714283999999999,47.47246,13.46938,14.620389999999999,8.083035,13.73995,9.095875999999999,81.5776,3.7115660000000004,572.3302,14.837760000000001,239.9341,10.91637,77.84492,7.55398,60.1934,7.037886
rf0048,0.01,0.274609,0.02,0.01,0.27,0.04,13.41,0.08,13.17,17.93,0.03,0.2580295,0.04,0.52,-99.0,0.1,10.408329,0.05,0.56,14.65,7.91,16.15,-99.0,15.79,0.430683,1.50991,-0.03,14.86,15.6,0.76,0.18,23.07,0.77,0.03,2.50639,3.26933,1.42716,1.27109,8.99,-99.0,5459.1,-99.0,0.04,-18.76,2.27285,15.47,0.19,0.02,0.03,5543.7,0.03,0.17,0.03,14.39,17.17,1,1237657191446610103,0.360147,17.4721,442587545138653184,0.4983,0.51048,0.58655,0.06859,1,0,10.6494,51.0755,587731186745344151,0.814107,110842121044361216,0.4271,442587545138653184,0.3912,1237657191446610103,0.0,9.17,23.7947,0.32682381,8.205910000000001,9.59503,0.35777418,8.85,-99.0,-99.0,notineco,-99.0,10.0,L,2811290000.0,0.15795,0.0,0.0,0.0,0.032672900000000005,11.1954,0.0082,3.69365,0,0,0.0,ALFALFA,269988000.0,0.0,137.736,0.126053,2.0,0.104326,-19.2193,0.0,149.95,11.1759,1,11.2669,1.0,0.0340085,2.0,9.8905,37.0,9.1965,0.0,38.1625,11.1192,0.8323229999999999,0.831124,8.99,1,?,0,1,0,0,1000000,1.31229,1.22604,2.22737,2.0270099999999998,-18.9297,2.9420900000000003,0.198799,1.11388,0.31095900000000004,18.1746,0.1603,0.0398,0,9.685,rf0048,0.0,,0.0,,6.608402557021079,5.324842562659552,24.89657726621825,4.512048408479654,47.68361411313002,5.353733448035708,-5.639707911400816,-3.3978155426125802,90.3436305164686,6.91202384547705,48.314468878193246,4.313112779767877,160.07328692755362,10.860629297946497,10.722659809792168,2.3826007473786834,10.393845303983095,1.7597955260798486,10.938550690275452,0.6729215067154389,258.3827832771002,9.322845823804364,32.954068302430905,2.0193739657994816,55.96558330211177,2.818432402214957,36.84432909028234,2.2416408430629042,7.891271533090472,1.9863640683773536,0.0,1.1102290000000001,133.9305,3.467547,0.0,0.0,-9999.0,0.0,567.9014,641.1823,6.055672,13.878,19.93197,7.059906,44.04837,5.278997,0.0,0.0,0.2983462,93.17390999999999,1.4179979999999999,23.060670000000002,92.77192,8.596446,62.092659999999995,4.145415,177.4076,11.84404,13.46865,4.542797,12.511519999999999,3.3713480000000002,12.71268,0.9854407,301.7618,16.01249,37.39022,2.898355,64.08171,4.45015,43.43208,4.068893
rf0049,0.01,0.247957,0.02,0.01,0.1,0.04,14.47,0.08,14.46,18.31,0.03,0.20896589,0.06,0.75,0.82,0.11,10.417365,0.06,0.18,14.83,5.19,16.73,15.43,16.41,0.400669,1.51762,-0.09,14.24,16.25,0.65,0.19,10.54,0.33,0.03,2.4290700000000003,3.22632,1.31213,1.15941,8.67,-99.0,5459.1,-99.0,0.03,-18.07,2.31486,16.11,0.19,0.02,0.03,5374.5,0.03,0.13,0.02,14.58,17.65,1,1237663784201945263,-999.0,-999.0,442586445627025408,-999.0,0.42963,0.65782,0.066496,1,0,-999.0,-999.0,588015509273903262,0.690708,110842121027584000,-999.0,442586445627025408,-999.0,1237663784201945263,0.0,8.85,52.1746,0.26247514,7.945530000000001,9.38004,0.28578225,8.55,-99.0,-99.0,notineco,-99.0,9.5,L,1713630000.0,0.09898960000000001,0.0,0.0,0.0,0.052602699999999995,5.0292900000000005,0.055,4.78916,0,0,0.0,ALFALFA,123764000.0,0.0,149.303,0.11703499999999999,2.0,0.104326,-19.2193,0.0,149.95,11.1759,0,11.2669,1.0,0.0340085,2.0,9.8905,37.0,9.1965,0.0,38.1625,11.1192,1.57221,1.57221,8.67,1,?,0,1,0,0,1000000,1.24381,1.0394700000000001,2.0455900000000002,1.9716200000000002,-18.3251,2.7734,0.145876,0.9476530000000001,0.23769,18.5265,0.166,0.0491,0,9.455,rf0049,0.0,,0.0,,9.8528636314239,2.5034590809603467,16.384070439597615,2.3576448795643983,24.731849329000653,2.6474204098325513,-0.1700517011718348,-1.7157845885574714,59.27495506269194,4.160641833655506,34.67177694597648,2.7158365108774416,98.51263535274764,6.204852157894945,7.2164624872432634,1.664767104314619,4.682433336460192,1.2018533415131831,6.295087315486905,0.43698081956285756,169.52637147929892,5.760402699384807,19.02628547966934,1.3172950290255714,32.069135846080805,1.973723609912268,25.143905117817766,1.5568000870121814,2.9783819112949046,1.4352890314133024,0.0,1.1369049999999998,131.6799,3.258747,0.0,0.0,-9999.0,0.0,1090000000000.0,30000000.0,23.25596,8.422177,35.26913,6.304365,45.496559999999995,6.267195,0.0,0.0,0.0,0.0,4.169265,7.689158,101.9059,7.829455,59.318659999999994,4.256263,169.4819,12.16075,8.052089,5.145276,7.651539,3.221963,8.954053,0.9574594000000001,225.4309,11.26393,26.33545,2.816057,42.66912,4.472629,34.67817,2.945656
